IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
100596-07072023,2023-07-07,2023,06:59:41,6,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SW16 1RW,SW16,121054322.0,22905450,E09000032,WANDSWORTH,Wandsworth,E05014020,SOUTH BALHAM,SOUTH BALHAM,529130.0,172129.0,529150,172150,51.43345584,-0.14372197,London,Tooting,242.0,Tooting,,,1.0,1.0,1,60,388,1.0
100480-07072023,2023-07-07,2023,00:01:46,0,Fire,Secondary Fire,,Outdoor,Park ,Nearby address - no building in street,EN3 7JQ,EN3,207015546.0,20702159,E09000010,ENFIELD,Enfield,E05013674,BRIMSDOWN,BRIMSDOWN,535502.0,196975.0,535550,196950,51.65524356,-0.042558914,London,Enfield,209.0,Enfield,,,1.0,1.0,1,60,388,2.0
100947-07072023,2023-07-07,2023,18:19:58,18,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,RM13 7XJ,RM13,10033420148.0,21300590,E09000016,HAVERING,Havering,E05013984,SOUTH HORNCHURCH,SOUTH HORNCHURCH,552171.0,183520.0,552150,183550,51.53009051,0.192408655,London,Wennington,465.0,Dagenham,,,1.0,1.0,1,60,388,1.0
101544-08072023,2023-07-08,2023,16:44:35,16,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,DA17 6HL,DA17,10011846044.0,20100737,E09000004,BEXLEY,Bexley,E05011225,ERITH,ERITH,549873.0,178204.0,549850,178250,51.48294303,0.157046628,London,Erith,195.0,Erith,,,1.0,1.0,1,60,388,1.0
101795-08072023,2023-07-08,2023,23:07:26,23,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,E11 1NR,E11,200001000000.0,22886800,E09000031,WALTHAM FOREST,Waltham Forest,E05013887,FOREST,FOREST,538754.0,188589.0,538750,188550,51.57909752,0.001105818,London,Leytonstone,321.0,Leytonstone,,,1.0,1.0,1,60,388,1.0
102324-09072023,2023-07-09,2023,21:23:32,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE24 0PA,SE24,10090194301.0,21900480,E09000022,LAMBETH,Lambeth,E05014104,HERNE HILL & LOUGHBOROUGH JUNCTION,HERNE HILL & LOUGHBOROUGH JUNCTION,531796.0,174250.0,531750,174250,51.45190706,-0.104603557,London,West Norwood,385.0,West Norwood,,,1.0,1.0,1,60,388,1.0
102389-09072023,2023-07-09,2023,23:21:40,23,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,RM3 9LB,RM3,10091578170.0,21301233,E09000016,HAVERING,Havering,E05013971,GOOSHAYS,GOOSHAYS,554227.0,192283.0,554250,192250,51.60826804,0.225859069,London,Harold Hill,273.0,Harold Hill,,,1.0,1.0,1,60,388,1.0
102292-09072023,2023-07-09,2023,19:58:56,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,KT5 9BE,KT5,128009506.0,21800545,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013928,ALEXANDRA,ALEXANDRA,519260.0,166589.0,519250,166550,51.38582689,-0.287495838,London,Surbiton,190.0,Surbiton,,,1.0,1.0,1,60,388,1.0
101830-09072023,2023-07-09,2023,00:04:45,0,Fire,Secondary Fire,,Outdoor,Scrub land ,On land associated with building,DA5 1LW,DA5,10011844966.0,20100173,E09000004,BEXLEY,Bexley,E05011229,ST. MARY'S & ST. JAMES,ST. MARY'S & ST. JAMES,549870.0,174049.0,549850,174050,51.44561062,0.155244978,London,Bexley,261.0,Bexley,,,1.0,1.0,1,60,388,1.0
102263-09072023,2023-07-09,2023,19:25:31,19,Fire,Primary Fire,,Outdoor,Woodland/forest - conifers/softwood ,On land associated with building,UB7 9AL,UB7,100022000000.0,21401680,E09000017,HILLINGDON,Hillingdon,E05013581,WEST DRAYTON,WEST DRAYTON,507207.0,179918.0,507250,179950,51.50803805,-0.456617097,London,Hayes,320.0,Hayes,,,1.0,1.0,1,60,388,7.0
102106-09072023,2023-07-09,2023,13:53:55,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,RM10 7BB,RM10,10023599609.0,19900768,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014059,EASTBROOK & RUSH GREEN,EASTBROOK & RUSH GREEN,550432.0,186518.0,550450,186550,51.55749294,0.168641412,London,Dagenham,259.0,Dagenham,,,1.0,1.0,1,60,388,1.0
102290-09072023,2023-07-09,2023,19:54:53,19,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SW16 4RW,SW16,10014052610.0,20500822,E09000008,CROYDON,Croydon,E05011472,NORBURY & POLLARDS HILL,NORBURY & POLLARDS HILL,531025.0,169243.0,531050,169250,51.40709295,-0.117547493,London,Norbury,836.0,Norbury,,,1.0,1.0,1,60,388,1.0
103046-10072023,2023-07-10,2023,21:53:55,21,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,SE8 5HZ,SE8,200001000000.0,22000123,E09000023,LEWISHAM,Lewisham,E05013721,EVELYN,EVELYN,536174.0,177945.0,536150,177950,51.48407944,-0.04021444,London,Deptford,213.0,Deptford,,,1.0,1.0,1,60,388,1.0
102935-10072023,2023-07-10,2023,18:38:01,18,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,E4 8HS,E4,200001000000.0,22885650,E09000031,WALTHAM FOREST,Waltham Forest,E05013901,VALLEY,VALLEY,536781.0,192526.0,536750,192550,51.61495605,-0.025817933,London,Chingford,370.0,Chingford,,,1.0,1.0,1,60,388,1.0
102929-10072023,2023-07-10,2023,18:25:36,18,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,RM13 7YH,RM13,10033420660.0,21300590,E09000016,HAVERING,Havering,E05013984,SOUTH HORNCHURCH,SOUTH HORNCHURCH,552936.0,184181.0,552950,184150,51.53582641,0.203719857,London,Hornchurch,384.0,Hornchurch,,,1.0,1.0,1,60,388,4.0
102914-10072023,2023-07-10,2023,17:57:12,17,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,UB6 8EZ,UB6,12063316.0,20600878,E09000009,EALING,Ealing,E05013534,PERIVALE,PERIVALE,515063.0,182909.0,515050,182950,51.53337496,-0.342488942,London,Southall,459.0,Ealing,,,1.0,1.0,1,60,388,1.0
102909-10072023,2023-07-10,2023,17:53:25,17,Fire,Secondary Fire,,Outdoor,Scrub land ,In street remote from gazetteer location,RM13 7RR,RM13,100021000000.0,21300868,E09000016,HAVERING,Havering,E05013984,SOUTH HORNCHURCH,SOUTH HORNCHURCH,552474.0,183121.0,552450,183150,51.5264301,0.196593452,London,Wennington,483.0,Dagenham,,,1.0,1.0,2,77,498,6.0
102907-10072023,2023-07-10,2023,17:49:43,17,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,SE18 4AD,SE18,10010228023.0,20801573,E09000011,GREENWICH,Greenwich,E05014078,ELTHAM PARK & PROGRESS,ELTHAM PARK & PROGRESS,542961.0,176461.0,542950,176450,51.46906799,0.056866984,London,Eltham,360.0,East Greenwich,,,1.0,1.0,1,60,388,1.0
102805-10072023,2023-07-10,2023,15:53:17,15,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,E10 7BL,E10,200001000000.0,22857050,E09000031,WALTHAM FOREST,Waltham Forest,E05013896,LEYTON,LEYTON,536957.0,186881.0,536950,186850,51.56418708,-0.025464757,London,Leyton,146.0,Leyton,,,1.0,1.0,1,60,388,1.0
102638-10072023,2023-07-10,2023,12:00:33,12,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,SE28 8EQ,SE28,10010228061.0,20801385,E09000011,GREENWICH,Greenwich,E05014090,THAMESMEAD MOORINGS,THAMESMEAD MOORINGS,546659.0,180046.0,546650,180050,51.50033802,0.111563379,London,Plumstead,446.0,Plumstead,,,1.0,1.0,1,60,388,1.0
102572-10072023,2023-07-10,2023,09:40:53,9,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E17 4BY,E17,100023000000.0,22865250,E09000031,WALTHAM FOREST,Waltham Forest,E05013900,UPPER WALTHAMSTOW,UPPER WALTHAMSTOW,538831.0,190718.0,538850,190750,51.59820504,0.003067059,London,Walthamstow,412.0,Walthamstow,,,1.0,1.0,2,101,653,1.0
102474-10072023,2023-07-10,2023,03:54:22,3,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,IG11 9NW,IG11,10091586779.0,19900514,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014060,EASTBURY,EASTBURY,546304.0,184195.0,546350,184150,51.53770571,0.10816936,London,Barking,835.0,Barking,,,1.0,1.0,1,60,388,1.0
102418-10072023,2023-07-10,2023,01:01:39,1,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,E17 7LU,E17,10009147643.0,22860700,E09000031,WALTHAM FOREST,Waltham Forest,E05013891,HIGH STREET,HIGH STREET,536738.0,188809.0,536750,188850,51.5815703,-0.027876067,London,Walthamstow,218.0,Walthamstow,,,1.0,1.0,1,60,388,6.0
103589-11072023,2023-07-11,2023,22:06:19,22,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,TW2 6PQ,TW2,10070720482.0,22401664,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013790,WEST TWICKENHAM,WEST TWICKENHAM,514911.0,173296.0,514950,173250,51.44700526,-0.347804025,London,Twickenham,262.0,Twickenham,,,1.0,1.0,1,60,388,2.0
103512-11072023,2023-07-11,2023,19:19:46,19,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,IG2 6AG,IG2,100022000000.0,22302764,E09000026,REDBRIDGE,Redbridge,E05011250,NEWBURY,NEWBURY,544432.0,187971.0,544450,187950,51.57211598,0.082737971,London,Ilford,311.0,Ilford,,,1.0,1.0,1,60,388,2.0
103503-11072023,2023-07-11,2023,19:03:14,19,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,EN4 0AX,EN4,207185454.0,20700976,E09000010,ENFIELD,Enfield,E05013678,COCKFOSTERS,COCKFOSTERS,529153.0,196183.0,529150,196150,51.64962332,-0.134566582,London,Southgate,302.0,Southgate,,,1.0,1.0,1,60,388,1.0
103418-11072023,2023-07-11,2023,15:57:48,15,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,SM3 8SD,SM3,5870019478.0,22603357,E09000029,SUTTON,Sutton,E05013758,CHEAM,CHEAM,524333.0,163461.0,524350,163450,51.35663177,-0.215724897,London,Sutton,238.0,Sutton,,,1.0,1.0,1,60,388,1.0
103468-11072023,2023-07-11,2023,17:47:35,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,NW1 7ED,NW1,5072002.0,20400722,E09000007,CAMDEN,Camden,E05013655,CAMDEN TOWN,CAMDEN TOWN,528611.0,183830.0,528650,183850,51.53873629,-0.146928351,London,Kentish Town,328.0,Kentish Town,,,1.0,1.0,1,60,388,1.0
103326-11072023,2023-07-11,2023,12:27:46,12,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,W2 2UH,W2,10033532981.0,8400379,E09000033,WESTMINSTER,Westminster,E05013796,HYDE PARK,HYDE PARK,527671.0,180887.0,527650,180850,51.51249613,-0.161544825,London,Paddington,405.0,Paddington,,,1.0,1.0,1,60,388,2.0
103319-11072023,2023-07-11,2023,12:11:29,12,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,TW10 7AG,TW10,100022000000.0,22403772,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013777,"HAM, PETERSHAM & RICHMOND RIVERSIDE","HAM, PETERSHAM & RICHMOND RIVERSIDE",517903.0,173420.0,517950,173450,51.44751024,-0.304726482,London,Kingston,350.0,Kingston,,,1.0,1.0,1,60,388,1.0
103244-11072023,2023-07-11,2023,09:29:30,9,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,RM3 0NZ,RM3,10091580912.0,21301092,E09000016,HAVERING,Havering,E05013973,HAROLD WOOD,HAROLD WOOD,556242.0,191898.0,556250,191850,51.60425392,0.254761619,London,Harold Hill,406.0,Harold Hill,,,1.0,1.0,1,60,388,1.0
103137-11072023,2023-07-11,2023,03:22:08,3,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,SE13 6AA,SE13,100023000000.0,22004177,E09000023,LEWISHAM,Lewisham,E05013727,LEWISHAM CENTRAL,LEWISHAM CENTRAL,538255.0,175310.0,538250,175350,51.4598946,-0.011298862,London,Lewisham,239.0,Lewisham,,,1.0,1.0,1,60,388,5.0
103373-11072023,2023-07-11,2023,14:11:58,14,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,E17 8PU,E17,200001000000.0,22868450,E09000031,WALTHAM FOREST,Waltham Forest,E05013898,MARKHOUSE,MARKHOUSE,537371.0,188650.0,537350,188650,51.57998425,-0.018814322,London,Walthamstow,191.0,Walthamstow,,,1.0,1.0,1,60,388,2.0
104166-12072023,2023-07-12,2023,21:48:25,21,Fire,Primary Fire,,Outdoor,Woodland/forest - broadleaf/hardwood ,Open land/water - nearest gazetteer location,E6 5QN,E6,46082583.0,22201250,E09000025,NEWHAM,Newham,E05013904,BECKTON,BECKTON,542509.0,180955.0,542550,180950,51.50956346,0.052180554,London,East Ham,231.0,East Ham,,,1.0,1.0,1,60,388,2.0
104145-12072023,2023-07-12,2023,21:13:26,21,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,HA9 9LW,HA9,202131854.0,20202570,E09000005,BRENT,Brent,E05013497,BARNHILL,BARNHILL,519307.0,187255.0,519350,187250,51.57155596,-0.279856816,London,Wembley,476.0,Wembley,,,1.0,1.0,1,70,453,2.0
104135-12072023,2023-07-12,2023,20:54:20,20,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,HA9 9DR,HA9,202131855.0,20202403,E09000005,BRENT,Brent,E05013497,BARNHILL,BARNHILL,519519.0,187395.0,519550,187350,51.57276823,-0.276749772,London,Wembley,418.0,Stanmore,,,1.0,1.0,1,60,388,1.0
104076-12072023,2023-07-12,2023,19:35:51,19,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,UB3 1JB,UB3,100021000000.0,21400206,E09000017,HILLINGDON,Hillingdon,E05013582,WOOD END,WOOD END,509078.0,180592.0,509050,180550,51.51373696,-0.429458535,London,Hayes,276.0,Hillingdon,,,1.0,1.0,1,60,388,6.0
104045-12072023,2023-07-12,2023,18:40:29,18,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,SE20 8DT,SE20,10013151072.0,20302199,E09000006,BROMLEY,Bromley,E05013995,CRYSTAL PALACE & ANERLEY,CRYSTAL PALACE & ANERLEY,534391.0,171136.0,534350,171150,51.42331349,-0.068466387,London,Beckenham,629.0,West Norwood,,,1.0,1.0,1,60,388,1.0
103988-12072023,2023-07-12,2023,16:40:12,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,EN4 0NQ,EN4,207000530.0,20700128,E09000010,ENFIELD,Enfield,E05013678,COCKFOSTERS,COCKFOSTERS,525674.0,197482.0,525650,197450,51.66208757,-0.184358572,London,Barnet,84.0,Barnet,560.0,Southgate,3.0,3.0,3,210,1358,1.0
103985-12072023,2023-07-12,2023,16:37:01,16,Fire,Secondary Fire,,Outdoor,Scrub land ,On land associated with building,UB7 7RY,UB7,100022000000.0,21401527,E09000017,HILLINGDON,Hillingdon,E05013584,YIEWSLEY,YIEWSLEY,505901.0,180949.0,505950,180950,51.51755437,-0.475111734,London,Hillingdon,437.0,Hillingdon,,,1.0,1.0,1,60,388,2.0
103935-12072023,2023-07-12,2023,14:37:58,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SW16 4RN,SW16,10014051703.0,20500822,E09000008,CROYDON,Croydon,E05011472,NORBURY & POLLARDS HILL,NORBURY & POLLARDS HILL,530768.0,169438.0,530750,169450,51.40889809,-0.121157513,London,Norbury,101.0,Norbury,,,1.0,1.0,1,60,388,1.0
103910-12072023,2023-07-12,2023,14:02:27,14,Fire,Secondary Fire,,Outdoor,Heathland ,On land associated with building,DA8 2DQ,DA8,10011847853.0,20101584,E09000004,BEXLEY,Bexley,E05011231,SLADE GREEN & NORTHEND,SLADE GREEN & NORTHEND,551913.0,176523.0,551950,176550,51.46729265,0.185680134,London,Erith,522.0,Bexley,,,1.0,1.0,1,60,388,11.0
103900-12072023,2023-07-12,2023,13:52:06,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,EN4 0NT,EN4,200154338.0,20020040,E09000003,BARNET,Barnet,E05013628,BARNET VALE,BARNET VALE,525593.0,197414.0,525550,197450,51.66149438,-0.185563618,London,Barnet,270.0,Barnet,,,1.0,1.0,1,168,1086,1.0
103879-12072023,2023-07-12,2023,13:10:50,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,CR4 1HH,CR4,48113341.0,22101572,E09000024,MERTON,Merton,E05013821,POLLARDS HILL,POLLARDS HILL,529840.0,167972.0,529850,167950,51.39594091,-0.135030014,London,Norbury,624.0,Norbury,,,1.0,1.0,1,60,388,5.0
103856-12072023,2023-07-12,2023,12:17:06,12,Fire,Primary Fire,,Outdoor,Woodland/forest - conifers/softwood ,Open land/water - nearest gazetteer location,SE2 0QY,SE2,100021000000.0,20800197,E09000011,GREENWICH,Greenwich,E05014072,ABBEY WOOD,ABBEY WOOD,546474.0,178090.0,546450,178050,51.48281127,0.108078456,London,Plumstead,278.0,Plumstead,,,1.0,1.0,1,60,388,1.0
103724-12072023,2023-07-12,2023,06:20:00,6,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SE5 7SW,SE5,10000815054.0,22500023,E09000028,SOUTHWARK,Southwark,E05011102,FARADAY,FARADAY,532762.0,177602.0,532750,177650,51.48180544,-0.089450421,London,Peckham,253.0,Peckham,,,1.0,1.0,1,60,388,1.0
103949-12072023,2023-07-12,2023,15:33:05,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,RM3 0WR,RM3,100021000000.0,21300159,E09000016,HAVERING,Havering,E05013973,HAROLD WOOD,HAROLD WOOD,553996.0,190368.0,553950,190350,51.59112658,0.221694594,London,Harold Hill,250.0,Harold Hill,,,1.0,1.0,1,60,388,2.0
104775-13072023,2023-07-13,2023,22:32:20,22,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE22 8RL,SE22,200003000000.0,22500099,E09000028,SOUTHWARK,Southwark,E05011103,GOOSE GREEN,GOOSE GREEN,533738.0,175054.0,533750,175050,51.45867756,-0.076365106,London,Peckham,296.0,Peckham,,,1.0,1.0,1,60,388,1.0
104785-13072023,2023-07-13,2023,22:53:40,22,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,RM13 9QH,RM13,10070704120.0,21300691,E09000016,HAVERING,Havering,E05013979,RAINHAM & WENNINGTON,RAINHAM & WENNINGTON,553654.0,183502.0,553650,183550,51.52953289,0.213753883,London,Wennington,382.0,Wennington,,,1.0,1.0,1,60,388,1.0
104748-13072023,2023-07-13,2023,21:32:11,21,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,E4 8TX,E4,100023000000.0,22864665,E09000031,WALTHAM FOREST,Waltham Forest,E05013892,HIGHAM HILL,HIGHAM HILL,536769.0,191395.0,536750,191350,51.60479549,-0.026419159,London,Walthamstow,337.0,Walthamstow,390.0,Walthamstow,1.0,2.0,2,60,388,1.0
104709-13072023,2023-07-13,2023,20:12:14,20,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,W13 0AE,W13,12125491.0,20600796,E09000009,EALING,Ealing,E05013535,PITSHANGER,PITSHANGER,515741.0,182208.0,515750,182250,51.52693612,-0.332943161,London,Ealing,345.0,Ealing,,,1.0,1.0,1,60,388,1.0
104691-13072023,2023-07-13,2023,19:23:10,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,DA1 4JY,DA1,10011862000.0,20100387,E09000004,BEXLEY,Bexley,E05011222,CRAYFORD,CRAYFORD,551718.0,174923.0,551750,174950,51.45296867,0.182189173,London,Bexley,365.0,Bexley,,,1.0,1.0,1,60,388,1.0
104664-13072023,2023-07-13,2023,18:44:28,18,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SE5 7TQ,SE5,200003000000.0,22501905,E09000028,SOUTHWARK,Southwark,E05011115,ST. GILES,ST. GILES,532964.0,177574.0,532950,177550,51.48150213,-0.086560242,London,Peckham,208.0,Peckham,226.0,Old Kent Road,2.0,2.0,2,60,388,2.0
104347-13072023,2023-07-13,2023,09:09:55,9,Fire,Secondary Fire,,Outdoor,Scrub land ,In street close to gazetteer location,E7 0DJ,E7,10012835359.0,22207642,E09000025,NEWHAM,Newham,E05013911,FOREST GATE NORTH,FOREST GATE NORTH,540507.0,185840.0,540550,185850,51.5539656,0.02529527,London,Stratford,235.0,Stratford,,,1.0,1.0,1,60,388,1.0
104935-14072023,2023-07-14,2023,06:08:18,6,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,N15 5BA,N15,10003976194.0,21103905,E09000014,HARINGEY,Haringey,E05013597,ST. ANN'S,ST. ANN'S,532450.0,188818.0,532450,188850,51.58267411,-0.089724649,London,Tottenham,357.0,Tottenham,,,1.0,1.0,1,60,388,1.0
104973-14072023,2023-07-14,2023,08:32:24,8,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SE8 5JE,SE8,10093392653.0,22001040,E09000023,LEWISHAM,Lewisham,E05013721,EVELYN,EVELYN,536121.0,177871.0,536150,177850,51.48342872,-0.041010207,London,Deptford,233.0,Deptford,,,1.0,1.0,1,60,388,1.0
105070-14072023,2023-07-14,2023,12:30:40,12,Fire,Secondary Fire,,Outdoor,Hedge,In street close to gazetteer location,N4 2NU,N4,100023000000.0,20900468,E09000012,HACKNEY,Hackney,E05009387,WOODBERRY DOWN,WOODBERRY DOWN,532214.0,187252.0,532250,187250,51.56865454,-0.093726574,London,Stoke Newington,300.0,Tottenham,,,1.0,1.0,1,60,388,1.0
105208-14072023,2023-07-14,2023,17:13:26,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE5 7TQ,SE5,200003000000.0,22501905,E09000028,SOUTHWARK,Southwark,E05011115,ST. GILES,ST. GILES,532885.0,177546.0,532850,177550,51.48127721,-0.087706918,London,Peckham,807.0,Peckham,,,1.0,1.0,1,60,388,1.0
105993-15072023,2023-07-15,2023,20:38:34,20,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,N19 4QA,N19,5300100954.0,21600321,E09000019,ISLINGTON,Islington,E05013707,JUNCTION,JUNCTION,529600.0,186160.0,529650,186150,51.55945155,-0.131813462,London,Holloway,366.0,Kentish Town,,,1.0,1.0,1,60,388,1.0
105976-15072023,2023-07-15,2023,20:16:01,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,EN3 5EU,EN3,207203377.0,20702129,E09000010,ENFIELD,Enfield,E05013674,BRIMSDOWN,BRIMSDOWN,536307.0,198193.0,536350,198150,51.66599905,-0.030450478,London,Enfield,322.0,Enfield,,,1.0,1.0,1,218,1410,3.0
105888-15072023,2023-07-15,2023,18:11:35,18,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,UB3 2DN,UB3,10090331408.0,21400019,E09000017,HILLINGDON,Hillingdon,E05013582,WOOD END,WOOD END,510413.0,181133.0,510450,181150,51.51833923,-0.410052074,London,Hayes,572.0,Southall,,,1.0,1.0,1,60,388,1.0
105847-15072023,2023-07-15,2023,17:18:20,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,RM3 9ER,RM3,100021000000.0,21300123,E09000016,HAVERING,Havering,E05013971,GOOSHAYS,GOOSHAYS,554594.0,192739.0,554550,192750,51.61226706,0.231363366,London,Harold Hill,345.0,Harold Hill,,,1.0,1.0,1,60,388,1.0
105884-15072023,2023-07-15,2023,18:05:51,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SE9 2PQ,SE9,10010231894.0,20802109,E09000011,GREENWICH,Greenwich,E05014079,ELTHAM TOWN & AVERY HILL,ELTHAM TOWN & AVERY HILL,544406.0,174350.0,544450,174350,51.44973136,0.076795003,London,Eltham,203.0,Eltham,,,1.0,1.0,1,60,388,1.0
105810-15072023,2023-07-15,2023,16:34:47,16,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,W2 4RU,W2,217116745.0,21700769,E09000020,KENSINGTON AND CHELSEA,Kensington And chelsea,E05009390,CAMPDEN,CAMPDEN,526049.0,180339.0,526050,180350,51.50793994,-0.185089195,London,Kensington,681.0,Kensington,,,1.0,1.0,1,60,388,1.0
105885-15072023,2023-07-15,2023,18:10:34,18,Fire,Secondary Fire,,Outdoor,Hedge,In street close to gazetteer location,UB3 2DL,UB3,10090331404.0,21400019,E09000017,HILLINGDON,Hillingdon,E05013582,WOOD END,WOOD END,510126.0,181283.0,510150,181250,51.51974212,-0.414148098,London,Hayes,493.0,Southall,,,1.0,1.0,1,60,388,3.0
106409-16072023,2023-07-16,2023,16:55:16,16,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SE28 8BA,SE28,10011862628.0,20100678,E09000004,BEXLEY,Bexley,E05011232,THAMESMEAD EAST,THAMESMEAD EAST,547493.0,180374.0,547450,180350,51.50306927,0.123701706,London,Plumstead,,,,,1.0,1.0,1,60,388,1.0
106429-16072023,2023-07-16,2023,18:06:53,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,EN4 0NT,EN4,200154338.0,20020040,E09000003,BARNET,Barnet,E05013628,BARNET VALE,BARNET VALE,525476.0,197314.0,525450,197350,51.66061407,-0.187288652,London,Barnet,342.0,Barnet,,,1.0,1.0,1,60,388,2.0
106356-16072023,2023-07-16,2023,15:12:31,15,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,RM13 7DH,RM13,10091576983.0,21320001,E09000016,HAVERING,Havering,E05013984,SOUTH HORNCHURCH,SOUTH HORNCHURCH,552607.0,183733.0,552650,183750,51.53188861,0.198773699,London,Wennington,281.0,Wennington,,,1.0,1.0,4,540,3492,10.0
106421-16072023,2023-07-16,2023,17:43:41,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SE28 8RS,SE28,10010225453.0,20800305,E09000011,GREENWICH,Greenwich,E05014090,THAMESMEAD MOORINGS,THAMESMEAD MOORINGS,545997.0,179935.0,545950,179950,51.49950819,0.101978472,London,Plumstead,278.0,Plumstead,,,1.0,1.0,1,60,388,1.0
